question_id,option_id,option_label,weighted_share,weighted_percent,weighted_n,unweighted_n,is_missing,source_url
2025-010_health_18,1,0,0.2259081658027197,22.59,225.9081658027199,223,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_18,2,1,0.11784227875026201,11.78,117.84227875026212,107,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_18,3,2,0.15488757771450154,15.49,154.88757771450167,159,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_18,4,3,0.1752957143781655,17.53,175.29571437816566,183,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_18,5,4,0.11109341796431126,11.11,111.09341796431136,114,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_18,6,5,0.09359735390874156,9.36,93.59735390874165,95,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_18,7,6,0.040037575589654865,4,40.0375755896549,36,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_18,8,7 or more,0.0813379158916436,8.13,81.33791589164368,83,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_19,1,1 Not difficult at all,0.23707990199077755,23.71,237.07990199077776,236,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_19,2,2,0.12492787126771374,12.49,124.92787126771385,135,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_19,3,3,0.15126903251746251,15.13,151.26903251746265,157,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_19,4,4,0.19608060463913185,19.61,196.08060463913202,182,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_19,5,5,0.13303823545952004,13.3,133.03823545952017,147,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_19,6,6,0.07764134555315672,7.76,77.64134555315678,72,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_19,7,7 Extremely difficult,0.07996300857223766,8,79.96300857223774,71,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_2,1,I don't have a salary or pension/retirement,0.3032461963586596,30.32,303.2461963586599,282,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_2,2,"0%, no saving",0.20223199953583618,20.22,202.23199953583637,203,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_2,3,1-3%,0.1287877354811614,12.88,128.78773548116152,128,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_2,4,4-6%,0.1362662323880321,13.63,136.26623238803222,134,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_2,5,7-9%,0.07450663123571394,7.45,74.50663123571401,85,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_2,6,10-12%,0.07755995731660108,7.76,77.55995731660114,89,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_2,7,more than 12%,0.07740124768399573,7.74,77.40124768399579,79,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_20,1,1 Strongly Disagree,0.4583937278752629,45.84,458.3937278752633,465,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_20,2,2,0.17219719967264965,17.22,172.19719967264982,169,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_20,3,3,0.21756633819563387,21.76,217.56633819563407,220,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_20,4,4,0.07672201116790608,7.67,76.72201116790616,79,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_20,5,5 Strongly Agree,0.07512072308854753,7.51,75.12072308854759,67,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_21,1,1 None of it,0.16084649908584822,16.08,160.84649908584836,152,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_21,2,2,0.15045109862198308,15.05,150.45109862198322,153,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_21,3,3,0.17087688946400653,17.09,170.8768894640067,171,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_21,4,4,0.2026067421920615,20.26,202.6067421920617,206,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_21,5,5,0.18781579739114881,18.78,187.81579739114898,183,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_21,6,6,0.06274535864439303,6.27,62.74535864439308,73,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_21,7,7 All of it,0.042252581952246494,4.23,42.25258195224653,41,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_21,8,I don't use social media,0.022405032648312364,2.24,22.405032648312385,21,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_22,1,1 Strongly disagree,0.18564151357294909,18.56,185.64151357294926,181,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_22,2,2 Disagree,0.22198391102945678,22.2,221.98391102945698,232,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_22,3,3 Slightly disagree,0.13324848794168864,13.32,133.24848794168875,128,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_22,4,4 Neither disagree nor agree,0.2331990190722399,23.32,233.1990190722401,234,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_22,5,5 Slightly agree,0.12698916724419773,12.7,126.98916724419786,125,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_22,6,6 Agree,0.06406547447587803,6.41,64.06547447587809,65,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_22,7,7 Strongly agree,0.03487242666358985,3.49,34.87242666358988,35,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_23,1,1 Not similar at all,0.1250958834481051,12.51,125.09588344810523,116,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_23,2,2,0.06738298887976445,6.74,67.38298887976451,60,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_23,3,3,0.1112988805970567,11.13,111.2988805970568,121,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_23,4,4,0.2959331275619724,29.59,295.93312756197264,295,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_23,5,5,0.18730853117232826,18.73,187.30853117232843,199,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_23,6,6,0.0905225682707573,9.05,90.52256827075739,93,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_23,7,7 Most similar,0.12245802007001584,12.25,122.45802007001595,116,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_24,1,Never,0.09526161184265189,9.53,95.26161184265197,97,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_24,2,A few times a year,0.2734923240338999,27.35,273.49232403390016,273,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_24,3,A few times per month,0.29123052930737237,29.12,291.23052930737265,277,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_24,4,A few times per week,0.22290713425873618,22.29,222.9071342587364,227,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_24,5,Multiple times a day,0.11710840055733966,11.71,117.10840055733976,126,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_25,1,Never,0.070971025421727,7.1,70.97102542172706,72,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_25,2,A small amount of the time,0.22364207770377614,22.36,223.64207770377635,228,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_25,3,Half of the time,0.16996565306472128,17,169.96565306472144,168,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_25,4,Most of the time,0.2941019593300722,29.41,294.1019593300725,279,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_25,5,All the time,0.2413192844797034,24.13,241.31928447970364,253,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_26,1,1 Not free at all to express my true emotions,0.05529139312602363,5.53,55.29139312602368,52,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_26,2,2,0.026551857968662308,2.66,26.551857968662333,30,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_26,3,3,0.087798827017754,8.78,87.79882701775408,95,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_26,4,4 Neutral,0.2765308219975131,27.65,276.5308219975134,259,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_26,5,5,0.17870390462211183,17.87,178.703904622112,188,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_26,6,6,0.1606275032230302,16.06,160.62750322303035,158,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_26,7,7 Extremely free to express my true emotions,0.21449569204490493,21.45,214.49569204490513,218,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_27,1,5 or more days per week,0.08807146824705321,8.81,88.07146824705329,91,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_27,2,3-4 days per week,0.0750634831018798,7.51,75.06348310187987,71,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_27,3,1-2 days per week,0.13683237633492304,13.68,136.83237633492317,147,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_27,4,Less than 1 day per week,0.1566387039541536,15.66,156.63870395415375,162,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_27,5,Never,0.46337452827812725,46.34,463.3745282781277,448,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_27,6,Other (Please specify),0.08001944008386307,8,80.01944008386315,81,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_28,1,No high school,0.023170069401577568,2.32,23.17006940157759,25,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_28,2,Some high school,0.08178172892954029,8.18,81.78172892954036,69,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_28,3,High school diploma,0.33336329476129295,33.34,333.3632947612933,285,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_28,4,Some college,0.1677510164642658,16.78,167.75101646426594,190,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_28,5,Associate degree,0.06752406380326452,6.75,67.52406380326458,86,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_28,6,Bachelor’s degree,0.207114507199509,20.71,207.11450719950918,215,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_28,7,Postgraduate degree,0.11929531944054987,11.93,119.29531944054997,130,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_29,1,Not at all ethically acceptable,0.3431708033787618,34.32,343.1708033787621,331,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_29,2,Slightly ethically acceptable,0.12563190976374158,12.56,125.6319097637417,120,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_29,3,Somewhat ethically acceptable,0.12974878824176483,12.97,129.74878824176494,134,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_29,4,Moderately ethically acceptable,0.1719516937474095,17.2,171.95169374740968,171,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_29,5,Very ethically acceptable,0.08651103444700874,8.65,86.51103444700881,103,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_29,6,Highly ethically acceptable,0.053194719465637176,5.32,53.19471946563723,51,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_29,7,Extremely ethically acceptable,0.0897910509556764,8.98,89.79105095567648,90,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_3,1,0mg - 20mg,0.26153521672407193,26.15,261.53521672407214,245,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_3,2,21mg - 60mg,0.21931771877481904,21.93,219.31771877481924,204,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_3,3,61mg - 100mg,0.20841883116748217,20.84,208.41883116748235,221,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_3,4,101mg - 140mg,0.14683573378048922,14.68,146.83573378048936,149,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_3,5,141mg- 190mg,0.053669578209982825,5.37,53.66957820998287,60,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_3,6,191mg - 230mg,0.043434889859121834,4.34,43.434889859121874,53,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_3,7,231mg +,0.06678803148403302,6.68,66.78803148403308,68,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_30,1,Lose weight to number you want and lose five years of your life,0.17380485695169695,17.38,173.8048569516971,178,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_30,2,Accept your body as it is and you get an extra ten years of life,0.8261951430483031,82.62,826.1951430483039,822,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_31,1,I've never seen/read Twilight,0.5286539241396658,52.87,528.6539241396663,525,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_31,2,Edward,0.2627838646034067,26.28,262.7838646034069,273,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_31,3,Jacob,0.2085622112569275,20.86,208.5622112569277,202,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_4,1,Because they make them feel good.,0.537920929932643,53.79,537.9209299326434,536,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_4,2,Because it gives them a sense of belonging.,0.2381108457562864,23.81,238.11084575628664,252,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_4,3,Because they feel soft.,0.29639678780154044,29.64,296.3967878015407,294,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_4,4,Because they are collectibles.,0.4869148042853686,48.69,486.91480428536903,486,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_4,5,Because they make them feel supported.,0.34521811830490706,34.52,345.21811830490736,355,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_4,6,I don’t know.,0.11907818123761844,11.91,119.07818123761855,116,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_5,1,Strongly agree,0.11506566085488097,11.51,115.06566085488107,113,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_5,2,Agree,0.22634750717252014,22.63,226.34750717252035,220,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_5,3,Neither agree nor disagree,0.35686122202276166,35.69,356.861222022762,348,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_5,4,Disagree,0.17939118216854652,17.94,179.3911821685467,184,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_5,5,Strongly disagree,0.12233442778129078,12.23,122.33442778129088,135,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_6,1,Strongly disagree,0.03457928408397644,3.46,34.57928408397647,35,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_6,2,Moderately disagree,0.0217564337759958,2.18,21.75643377599582,20,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_6,3,Slightly disagree,0.03177660382425447,3.18,31.776603824254497,29,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_6,4,Neither disagree nor agree,0.11201725632009628,11.2,112.01725632009638,120,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_6,5,Slightly agree,0.1405440282379348,14.05,140.54402823793492,142,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_6,6,Moderately agree,0.2542182435353505,25.42,254.21824353535072,246,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_6,7,Strongly agree,0.4051081502223918,40.51,405.10815022239217,408,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_7,1,Never,0.08484908938477123,8.48,84.8490893847713,73,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_7,2,Very Rarely,0.16063431676750156,16.06,160.6343167675017,168,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_7,3,Rarely,0.16552127454862864,16.55,165.52127454862878,173,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_7,4,Occasionally,0.38825377726416593,38.83,388.2537772641663,383,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_7,5,Frequently,0.1412385591203837,14.12,141.23855912038383,140,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_7,6,Very Frequently,0.05950298291454901,5.95,59.502982914549065,63,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_8,1,1 I never feel this way,0.1732556992910626,17.33,173.25569929106277,170,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_8,2,2,0.19925112106911191,19.93,199.2511210691121,204,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_8,3,3,0.1616647446407383,16.17,161.66474464073843,157,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_8,4,4,0.19632384386957014,19.63,196.3238438695703,198,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_8,5,5,0.15037849729156838,15.04,150.37849729156852,143,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_8,6,6,0.055249445277787954,5.52,55.249445277788006,57,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_8,7,7 I always feel this way,0.06387664856016075,6.39,63.8766485601608,71,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_9,1,Yes,0.7650567403210995,76.51,765.0567403211002,776,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_9,2,No,0.0649536945849842,6.5,64.95369458498426,67,false,https://verasight-spsp-2025.tiiny.co
2025-010_health_9,3,Unsure,0.1699895650939164,17,169.98956509391655,157,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_1,1,No,0.8132663768446358,81.33,813.2663768446362,823,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_1,2,Yes,0.1867336231553642,18.67,186.7336231553643,177,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_10,1,Strongly agree,0.10647110464855875,10.65,106.4711046485588,103,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_10,2,Agree,0.13987025728157496,13.99,139.87025728157502,139,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_10,3,Slightly agree,0.12219700937307335,12.22,122.19700937307341,132,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_10,4,Neither agree nor disagree,0.4987476606527817,49.87,498.747660652782,483,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_10,5,Slightly disagree,0.047444730842013345,4.74,47.44473084201337,49,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_10,6,Disagree,0.03775811653799663,3.78,37.75811653799665,40,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_10,7,Strongly disagree,0.04751112066400124,4.75,47.51112066400127,54,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_11,1,Strongly agree,0.11643227888263098,11.64,116.43227888263105,119,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_11,2,Agree,0.15786390293727404,15.79,157.86390293727413,154,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_11,3,Slightly agree,0.19922854993419523,19.92,199.22854993419534,194,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_11,4,Neither agree nor disagree,0.3038842558364012,30.39,303.8842558364014,295,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_11,5,Slightly disagree,0.06087833991084746,6.09,60.878339910847494,59,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_11,6,Disagree,0.09489401928315819,9.49,94.89401928315824,92,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_11,7,Strongly disagree,0.06681865321549282,6.68,66.81865321549286,87,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_12,1,Strongly agree,0.03648448352249045,3.65,36.48448352249047,42,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_12,2,Agree,0.13995405312378528,14,139.95405312378537,141,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_12,3,Slightly agree,0.14396097631564836,14.4,143.96097631564845,141,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_12,4,Neither agree nor disagree,0.5079804141860199,50.8,507.9804141860202,502,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_12,5,Slightly disagree,0.07670618860634372,7.67,76.70618860634376,77,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_12,6,Disagree,0.05485004197178276,5.49,54.850041971782794,50,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_12,7,Strongly disagree,0.04006384227392946,4.01,40.06384227392948,47,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_13,1,Strongly agree,0.10642270753179645,10.64,106.4227075317965,103,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_13,2,Agree,0.12672795207889948,12.67,126.72795207889955,126,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_13,3,Somewhat agree,0.15838473434953831,15.84,158.3847343495384,159,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_13,4,Neither agree or disagree,0.44593469087355814,44.59,445.9346908735584,440,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_13,5,Somewhat disagree,0.05604020737792436,5.6,56.04020737792439,58,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_13,6,Disagree,0.07053117976212074,7.05,70.53117976212079,72,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_13,7,Strongly Disagree,0.03595852802616246,3.6,35.958528026162476,42,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_14,1,Strongly disagree,0.04080822887064875,4.08,40.808228870648776,37,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_14,2,Disagree,0.19575546112018619,19.58,195.7554611201863,184,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_14,3,Neither agree nor disagree,0.2544887161595085,25.45,254.48871615950867,270,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_14,4,Agree,0.38979278807009304,38.98,389.79278807009325,388,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_14,5,Strongly agree,0.11915480577956346,11.92,119.15480577956353,121,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_15,1,1 No overlap in identities,0.2116512731802322,21.17,211.65127318023232,212,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_15,2,2,0.060051198621751324,6.01,60.05119862175136,59,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_15,3,3,0.11007768869387055,11.01,110.07768869387061,118,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_15,4,4,0.17177257020066944,17.18,171.77257020066955,181,false,https://verasight-spsp-2025.tiiny.co
2025-010_identity_15,5,5,0.21983285749190593,21.98,219.83285749190605,200,false,https://verasight-spsp-2025.tiiny.co
